case_id,fraud_class,is_fraud,transaction_amount,transaction_hour,account_age_days,transactions_last_24h,transactions_last_7d,transactions_last_1h,average_transaction_amount,amount_deviation_ratio,beneficiary_age_days,beneficiary_transaction_count,failed_otp_attempts,failed_login_attempts,device_age_days,geo_distance_from_usual_location_km,previous_fraud_reports,previous_chargebacks,account_risk_score,device_risk_score,ip_risk_score,velocity_score,beneficiary_risk_score,new_device,new_beneficiary,unusual_location,otp_requested,otp_shared,kyc_recently_changed,password_recently_changed,multiple_failed_logins,suspicious_link_clicked,remote_access_detected,transaction_channel,device_type,authentication_method,beneficiary_type,payment_method,geographic_region,account_type,incident_narrative,split
BENCH_02667,ACCOUNT_TAKEOVER,True,206633.24,2,835,20,36,7,34631.31,5.97,0,0,6,7,1,261.0,1,0,0.93,0.97,0.87,0.84,0.81,True,True,True,True,True,False,True,True,False,True,NET_BANKING,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,RTGS,NORTH_INDIA,DIGITAL_WALLET,Noticed strange login notification from an IP in another state followed by multiple unauthorized IMPS transfers.,train
BENCH_02180,IMPERSONATION,True,112381.98,16,2592,3,5,3,33394.61,3.37,1,0,0,0,951,23.4,0,0,0.54,0.36,0.33,0.74,0.73,False,True,False,True,True,False,False,False,False,False,NET_BANKING,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,NEFT,WEST_INDIA,SALARY,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01675,UPI_FRAUD,True,65027.8,18,748,2,22,4,23708.98,2.74,7,1,0,0,382,8.4,0,0,0.49,0.23,0.24,0.41,0.76,False,True,True,False,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,NORTH_INDIA,CURRENT,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹65,027.80 was deducted instantly.",train
BENCH_01873,PHISHING,True,99208.54,16,1075,3,9,2,18601.28,5.33,0,0,3,3,17,218.8,0,0,0.78,0.76,0.77,0.66,0.98,False,True,False,True,True,True,False,True,True,False,PAYMENT_GATEWAY,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,SOUTH_INDIA,DIGITAL_WALLET,Clicked a notification link warning my SIM card will be deactivated within 24 hours due to pending identity verification.,train
BENCH_02212,IMPERSONATION,True,425162.71,12,1498,5,9,1,106608.95,3.99,0,0,0,0,458,12.9,0,0,0.07,0.11,0.07,0.21,0.2,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,ANDROID_MOBILE,SMS_OTP,MERCHANT_P2M,IMPS,EAST_INDIA,CURRENT,Sent usual monthly maintenance fund through regular banking application.,train
BENCH_02110,IMPERSONATION,True,201720.57,18,1096,4,9,1,22814.33,8.84,2,0,0,0,195,12.2,0,0,0.73,0.17,0.59,0.71,0.95,False,True,False,True,True,False,False,False,False,False,MOBILE_BANKING,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,NEFT,INTERNATIONAL_IP,DIGITAL_WALLET,Person posing as an old school friend contacted on messaging app asking for immediate financial assistance for medical emergency.,train
BENCH_02401,INVESTMENT_FRAUD,True,569034.42,12,1242,6,14,1,228839.83,2.49,7,1,0,0,696,18.3,0,0,0.63,0.3,0.4,0.72,0.89,False,True,False,True,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,EAST_INDIA,SALARY,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01949,PHISHING,True,73476.26,15,133,10,24,3,22036.76,3.33,1,0,2,2,27,388.9,1,0,0.07,0.06,0.09,0.21,0.19,False,False,False,True,False,False,False,True,False,False,MOBILE_BANKING,ANDROID_MOBILE,PASSWORD_OTP,MERCHANT_P2M,IMPS,EAST_INDIA,SAVINGS,Routine utility transfer debited but service provider has not updated bill.,train
BENCH_02261,IMPERSONATION,True,116402.87,13,1113,5,20,1,33819.06,3.44,1,0,0,0,971,23.0,0,0,0.06,0.08,0.08,0.16,0.2,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,MAC_DESKTOP,MPIN,MERCHANT_P2M,IMPS,WEST_INDIA,DIGITAL_WALLET,Sent usual monthly maintenance fund through regular banking application.,train
BENCH_02790,ACCOUNT_TAKEOVER,True,222416.74,23,693,8,38,7,42976.38,5.18,0,0,5,6,2,1051.6,1,0,0.95,0.76,0.92,0.84,0.87,True,True,True,True,True,True,True,True,True,False,MOBILE_BANKING,TABLET,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,IMPS,SOUTH_INDIA,SAVINGS,Installed a screen sharing remote support app recommended by someone claiming to fix device performance issues.,train
BENCH_01077,LEGITIMATE,False,40879.1,17,1771,2,17,1,46108.19,0.89,498,42,0,0,669,13.8,0,0,0.04,0.06,0.03,0.15,0.09,False,False,False,True,False,False,False,False,False,False,POS,TABLET,MPIN,MERCHANT_P2M,IMPS,WEST_INDIA,DIGITAL_WALLET,Sent money to college fee portal via net banking. Awaiting confirmation receipt from the university finance desk.,train
BENCH_02211,IMPERSONATION,True,146335.87,12,2825,1,5,1,29729.88,4.92,0,0,0,0,798,16.1,0,0,0.44,0.26,0.29,0.58,0.75,False,True,False,True,False,False,False,False,False,False,NET_BANKING,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,SOUTH_INDIA,SALARY,Person posing as an old school friend contacted on messaging app asking for immediate financial assistance for medical emergency.,train
BENCH_02257,IMPERSONATION,True,13029.7,19,576,2,15,3,2674.48,4.87,2,0,0,0,219,18.2,0,0,0.57,0.4,0.35,0.7,0.74,False,True,False,True,False,False,False,False,False,True,NET_BANKING,TABLET,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,IMPS,SOUTH_INDIA,DIGITAL_WALLET,Individual claiming to be income tax commissioner called demanding immediate penalty settlement to avoid bank account freeze.,train
BENCH_01220,LEGITIMATE,False,41210.87,10,386,8,37,1,55578.73,0.74,143,9,0,0,268,12.4,0,0,0.18,0.03,0.06,0.16,0.08,True,True,False,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,NEFT,WEST_INDIA,DIGITAL_WALLET,Sent money to college fee portal via net banking. Awaiting confirmation receipt from the university finance desk.,train
BENCH_02704,ACCOUNT_TAKEOVER,True,61888.14,3,2055,10,25,4,6288.96,9.84,0,0,6,4,1,528.0,0,0,0.8,0.97,0.91,0.83,0.81,True,True,True,True,True,False,True,True,True,False,MOBILE_BANKING,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,CENTRAL_INDIA,DIGITAL_WALLET,Email account was compromised and password reset emails for banking apps were triggered during midnight hours.,train
BENCH_02262,IMPERSONATION,True,563656.56,16,971,3,10,3,123460.22,4.57,3,0,0,0,1013,6.3,0,0,0.7,0.38,0.43,0.71,0.72,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,SALARY,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01955,PHISHING,True,69005.86,11,1260,6,22,4,24525.63,2.81,0,0,4,1,6,268.0,1,0,0.8,0.68,0.84,0.85,0.91,False,True,False,True,True,True,False,False,True,True,PAYMENT_GATEWAY,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,SAVINGS,SMS claiming my pan card was not linked with bank account provided a portal link where I submitted personal banking details.,train
BENCH_01039,LEGITIMATE,False,17291.38,10,2353,6,21,2,18276.41,0.95,690,12,0,0,464,2.7,0,0,0.13,0.07,0.11,0.19,0.11,False,False,False,True,False,False,False,False,False,False,POS,IOS_MOBILE,SMS_OTP,UTILITY_BILLER,NEFT,EAST_INDIA,SAVINGS,Transferred funds to a family member for festive shopping expenses through standard UPI app interface.,train
BENCH_02806,ACCOUNT_TAKEOVER,True,59787.54,23,1446,9,47,5,8512.32,7.02,0,0,6,2,1,613.6,0,1,0.72,0.9,0.93,0.91,0.85,True,True,True,True,True,True,True,True,False,False,NET_BANKING,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,INTERNATIONAL_IP,DIGITAL_WALLET,Received repeated OTP requests while asleep; woke up to find net banking password reset and beneficiary added without consent.,train
BENCH_01560,UPI_FRAUD,True,70073.42,17,526,8,24,2,38265.82,1.83,9,1,0,0,315,28.7,0,0,0.48,0.23,0.24,0.52,0.93,False,True,False,False,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,NORTH_INDIA,SALARY,Tried claiming cashback banner on a third-party coupon site which opened UPI app with pre-filled debit collect request.,train
BENCH_02240,IMPERSONATION,True,20851.81,17,2409,5,15,3,4297.14,4.85,0,0,0,0,442,0.9,0,0,0.47,0.3,0.44,0.78,0.94,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,IOS_MOBILE,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,RTGS,NORTH_INDIA,CURRENT,Received message from my manager's photo profile on WhatsApp requesting urgent gift voucher transfers for client meeting.,train
BENCH_02359,IMPERSONATION,True,49736.16,18,555,3,13,3,10257.31,4.85,0,0,0,0,798,22.2,0,0,0.62,0.11,0.53,0.83,0.92,False,True,False,True,True,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,IMPS,CENTRAL_INDIA,DIGITAL_WALLET,Person posing as an old school friend contacted on messaging app asking for immediate financial assistance for medical emergency.,train
BENCH_02362,INVESTMENT_FRAUD,True,636331.64,13,2157,3,13,1,256385.97,2.48,8,3,0,0,262,16.0,0,0,0.61,0.33,0.41,0.6,0.81,False,True,False,True,False,False,False,False,True,False,UPI_APP,ANDROID_MOBILE,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_INTENT,NORTH_INDIA,SALARY,Offered a part-time remote job involving rating hotels and liking videos; required to deposit increasing funds to unlock commissions.,train
BENCH_01028,LEGITIMATE,False,1192.64,17,409,6,23,0,1079.77,1.1,280,36,0,0,428,2.6,0,0,0.75,0.67,0.09,0.81,0.87,True,False,True,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,EAST_INDIA,SALARY,Transferred money urgently to an unlisted contact during an emergency trip.,train
BENCH_02061,PHISHING,True,20581.16,13,921,6,18,5,7870.38,2.62,1,0,2,1,21,227.3,0,0,0.74,0.61,0.74,0.92,0.81,False,True,True,True,True,True,True,False,True,False,PAYMENT_GATEWAY,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,NORTH_INDIA,SALARY,Received an SMS stating electricity supply would be disconnected tonight unless I updated bill details at a shortened link.,train
BENCH_02846,WRONG_TRANSFER,False,12153.1,22,1363,5,13,1,13125.96,0.93,261,1,0,0,389,2.2,0,0,0.14,0.15,0.04,0.24,0.06,False,True,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,MPIN,INDIVIDUAL_P2P,UPI_INTENT,WEST_INDIA,DIGITAL_WALLET,Mistyped one digit of recipient mobile phone number while sending money via UPI to my brother.,train
BENCH_01666,UPI_FRAUD,True,5477.56,16,1138,9,18,2,1338.87,4.09,14,0,0,0,723,18.3,0,0,0.47,0.23,0.35,0.64,0.71,False,True,False,True,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,SOUTH_INDIA,SAVINGS,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_02063,PHISHING,True,69624.0,18,1695,6,13,5,21893.88,3.18,4,0,2,2,19,296.7,1,0,0.8,0.74,0.92,0.88,0.95,False,True,False,True,True,True,True,True,True,False,UPI_APP,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,EAST_INDIA,SAVINGS,"Got an urgent text message indicating reward points worth ₹69,624.00 were expiring today and prompted to claim through secure portal.",train
BENCH_02706,ACCOUNT_TAKEOVER,True,211837.05,22,2496,9,30,4,51899.93,4.08,0,0,4,4,1,187.7,0,0,0.8,0.87,0.93,0.85,0.87,True,True,True,True,False,False,True,True,True,False,NET_BANKING,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,NORTH_INDIA,SALARY,Installed a screen sharing remote support app recommended by someone claiming to fix device performance issues.,train
BENCH_01022,LEGITIMATE,False,27864.9,8,586,4,28,0,37988.58,0.73,300,45,1,0,1190,1.2,0,0,0.06,0.11,0.13,0.16,0.11,True,False,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,SMS_OTP,UTILITY_BILLER,IMPS,SOUTH_INDIA,CURRENT,Monthly grocery payment made at supermarket POS terminal. Balance was deducted but merchant terminal timed out.,train
BENCH_01550,UPI_FRAUD,True,7539.02,21,1230,9,19,2,3464.02,2.18,3,0,0,0,184,29.3,0,0,0.49,0.34,0.37,0.69,0.84,False,True,False,False,False,False,False,False,True,False,UPI_APP,ANDROID_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,NORTH_INDIA,SAVINGS,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_01683,UPI_FRAUD,True,32611.71,20,1315,4,10,1,11646.58,2.8,2,0,0,0,538,12.6,1,0,0.22,0.1,0.25,0.62,0.78,False,True,False,False,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,NORTH_INDIA,CURRENT,Got an urgent call from someone claiming payment failed for a courier package; was told to approve ₹5 token collect request which took full balance.,train
BENCH_01032,LEGITIMATE,False,40010.79,20,1325,6,16,1,28923.86,1.38,485,18,0,0,812,8.2,0,0,0.04,0.13,0.09,0.22,0.1,False,False,False,True,False,False,False,False,False,False,POS,TABLET,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,NEFT,WEST_INDIA,SAVINGS,Sent money to college fee portal via net banking. Awaiting confirmation receipt from the university finance desk.,train
BENCH_02356,IMPERSONATION,True,160733.31,18,2782,4,9,2,29525.58,5.44,0,0,0,0,820,5.5,0,0,0.62,0.26,0.58,0.57,0.92,False,True,False,True,False,False,False,False,True,True,NET_BANKING,TABLET,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,RTGS,CENTRAL_INDIA,CURRENT,Person posing as an old school friend contacted on messaging app asking for immediate financial assistance for medical emergency.,train
BENCH_02121,IMPERSONATION,True,20962.15,11,1326,6,17,3,2552.46,8.21,3,0,0,0,444,10.7,0,0,0.65,0.14,0.49,0.7,0.85,False,True,False,True,False,False,False,False,False,True,UPI_APP,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,SAVINGS,Caller claiming to be senior officer from telecom regulatory authority stated my phone number is linked to illegal advertising.,train
BENCH_02574,INVESTMENT_FRAUD,True,272128.55,17,1124,6,23,2,80762.48,3.37,4,2,0,0,274,13.4,0,0,0.41,0.19,0.48,0.69,0.9,False,True,False,True,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,NEFT,NORTH_INDIA,DIGITAL_WALLET,Promised daily guaranteed 5% return on custom trading terminal app provided via direct APK file download.,train
BENCH_01596,UPI_FRAUD,True,5432.72,9,733,10,34,3,2421.0,2.24,9,1,0,0,387,27.8,0,0,0.29,0.33,0.48,0.61,0.79,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,NORTH_INDIA,DIGITAL_WALLET,Got an urgent call from someone claiming payment failed for a courier package; was told to approve ₹5 token collect request which took full balance.,train
BENCH_02877,WRONG_TRANSFER,False,21381.52,9,523,5,14,1,16917.34,1.26,212,0,0,0,379,3.9,0,0,0.22,0.12,0.15,0.15,0.2,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,WINDOWS_DESKTOP,SMS_OTP,INDIVIDUAL_P2P,UPI_INTENT,INTERNATIONAL_IP,CURRENT,Accidentally transferred vendor payment to an inactive supplier account that was closed last year.,train
BENCH_01788,PHISHING,True,7462.08,15,1796,7,23,5,2542.54,2.93,1,0,4,1,6,143.0,1,0,0.67,0.85,0.8,0.77,0.97,True,True,True,True,True,True,False,False,True,False,NET_BANKING,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,SOUTH_INDIA,DIGITAL_WALLET,Clicked a notification link warning my SIM card will be deactivated within 24 hours due to pending identity verification.,train
BENCH_01167,LEGITIMATE,False,9955.07,22,431,3,25,2,7599.43,1.31,30,12,0,0,656,5.9,0,0,0.12,0.14,0.06,0.29,0.07,False,False,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,UPI_INTENT,SOUTH_INDIA,SAVINGS,Scheduled bill payment for electricity and broadband utilities deducted successfully from salary account.,train
BENCH_01650,UPI_FRAUD,True,41291.02,15,1228,10,28,2,15326.56,2.69,3,1,0,0,418,30.0,0,0,0.21,0.29,0.33,0.58,0.97,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,WEST_INDIA,SAVINGS,A buyer on classifieds app insisted on paying via dynamic QR code and instructed me to enter my UPI MPIN to claim funds.,train
BENCH_01831,PHISHING,True,16580.19,17,441,4,15,2,3883.57,4.27,0,0,1,2,45,270.9,0,0,0.76,0.8,0.85,0.81,0.95,True,True,True,True,True,False,True,True,True,False,PAYMENT_GATEWAY,TABLET,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,NORTH_INDIA,SALARY,Received an alert about suspicious login attempt on net banking with a link to verify identity; entered card numbers and pin.,train
BENCH_02156,IMPERSONATION,True,480234.93,10,969,3,5,3,115259.05,4.17,1,0,0,0,1120,10.3,0,0,0.52,0.22,0.41,0.59,0.87,False,True,False,True,False,False,False,False,False,False,NET_BANKING,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,IMPS,WEST_INDIA,CURRENT,Caller stated they were from credit card department offering zero interest rate conversion; asked to verify identity details.,train
BENCH_02501,INVESTMENT_FRAUD,True,783140.36,10,1956,5,24,1,127661.65,6.13,12,1,0,0,490,26.7,0,0,0.62,0.39,0.59,0.89,0.69,False,True,False,True,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,IMPS,WEST_INDIA,DIGITAL_WALLET,Saw social media influencer advertisement about high-yield pre-IPO stock allotment group. Transferred initial margin money.,train
BENCH_01411,UPI_FRAUD,True,22443.5,13,1113,9,24,2,7184.14,3.12,3,0,0,0,73,21.0,0,0,0.53,0.2,0.46,0.51,0.74,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,SOUTH_INDIA,DIGITAL_WALLET,Contacted fake helpline found on social media for utility bill delay; executive sent a collect request stating it is verification.,train
BENCH_01678,UPI_FRAUD,True,9501.58,14,1029,6,23,2,2597.88,3.66,13,0,0,0,481,5.6,0,0,0.2,0.16,0.37,0.61,0.91,False,True,False,False,False,False,False,False,False,False,UPI_APP,TABLET,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,INTERNATIONAL_IP,SALARY,Got an urgent call from someone claiming payment failed for a courier package; was told to approve ₹5 token collect request which took full balance.,train
BENCH_01582,UPI_FRAUD,True,8102.39,15,1250,9,21,1,2957.86,2.74,14,0,0,0,60,16.5,0,0,0.52,0.14,0.24,0.48,0.85,False,True,False,False,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,INTERNATIONAL_IP,SALARY,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹8,102.39 was deducted instantly.",train
BENCH_02941,WRONG_TRANSFER,False,1297.99,9,1704,3,15,2,1542.14,0.84,218,0,0,0,209,6.8,0,0,0.19,0.02,0.14,0.2,0.18,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,UPI_INTENT,INTERNATIONAL_IP,DIGITAL_WALLET,Sent funds to previous landlord's old UPI ID instead of current landlord by mistake from transaction history.,train
BENCH_02244,IMPERSONATION,True,17535.57,12,1629,2,13,1,2496.16,7.03,1,0,0,0,630,3.6,0,0,0.47,0.24,0.34,0.74,0.71,False,True,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,RTGS,SOUTH_INDIA,DIGITAL_WALLET,Person claiming to be bank fraud prevention executive called saying unauthorized debit occurred and asked to confirm security code.,train
BENCH_01258,LEGITIMATE,False,2192.16,18,2031,8,28,1,2483.38,0.88,706,15,1,0,719,0.3,0,0,0.1,0.09,0.08,0.2,0.02,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,MPIN,UTILITY_BILLER,UPI_INTENT,WEST_INDIA,CURRENT,Routine medical insurance premium payment made online; bank notification received immediately.,train
BENCH_02383,INVESTMENT_FRAUD,True,58691.88,20,861,4,15,2,9925.22,5.91,1,1,0,0,101,34.6,0,0,0.53,0.36,0.43,0.7,0.84,False,True,False,True,False,False,False,False,True,False,NET_BANKING,MAC_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,IMPS,EAST_INDIA,SALARY,Investment advisor in VIP trading group recommended exclusive institutional equity allocation requiring transfer to partner accounts.,train
BENCH_01356,LEGITIMATE,False,10459.26,7,933,5,32,2,14279.52,0.73,790,8,0,0,298,11.9,0,0,0.16,0.11,0.02,0.19,0.04,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,MPIN,UTILITY_BILLER,IMPS,EAST_INDIA,CURRENT,"Transferred funds for monthly home rent to landlord as usual, but the status shows pending on my screen.",train
BENCH_01328,LEGITIMATE,False,11431.87,7,1627,1,24,0,12327.09,0.93,388,9,1,0,1106,1.3,0,0,0.03,0.07,0.06,0.06,0.09,False,False,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,MPIN,MERCHANT_P2M,NEFT,NORTH_INDIA,CURRENT,Routine medical insurance premium payment made online; bank notification received immediately.,train
BENCH_01991,PHISHING,True,75233.34,18,367,9,17,2,13902.98,5.41,2,0,4,2,17,184.2,0,0,0.71,0.8,0.66,0.85,0.96,False,True,False,True,True,False,True,True,True,False,PAYMENT_GATEWAY,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,CENTRAL_INDIA,SALARY,Clicked on a sponsored search ad claiming to be customer service portal for credit card point redemption.,train
BENCH_01623,UPI_FRAUD,True,43754.25,20,848,2,7,2,24768.38,1.77,0,1,0,0,767,12.3,0,0,0.32,0.15,0.47,0.68,0.81,False,True,False,False,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,CENTRAL_INDIA,SALARY,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹43,754.25 was deducted instantly.",train
BENCH_02458,INVESTMENT_FRAUD,True,337418.22,17,1963,3,8,2,54375.79,6.21,6,3,0,0,229,2.1,0,0,0.71,0.42,0.64,0.62,0.66,False,True,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,SMS_OTP,NEW_UNVERIFIED_VPA,NEFT,WEST_INDIA,SAVINGS,Saw social media influencer advertisement about high-yield pre-IPO stock allotment group. Transferred initial margin money.,train
BENCH_01984,PHISHING,True,38467.74,16,485,7,18,5,12048.67,3.19,0,0,1,2,35,183.9,1,0,0.76,0.65,0.86,0.85,0.83,True,True,True,True,True,True,True,True,True,True,UPI_APP,IOS_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,DIGITAL_WALLET,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_01233,LEGITIMATE,False,37164.44,12,447,2,10,1,41316.27,0.9,613,17,0,0,621,3.0,0,0,0.07,0.09,0.09,0.28,0.1,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,MPIN,MERCHANT_P2M,DEBIT_CARD,SOUTH_INDIA,SAVINGS,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_01109,LEGITIMATE,False,30347.54,10,1337,2,21,0,23665.28,1.28,653,15,0,0,473,5.4,0,0,0.14,0.08,0.05,0.05,0.02,False,False,False,True,False,False,False,False,False,False,UPI_APP,TABLET,SMS_OTP,UTILITY_BILLER,DEBIT_CARD,NORTH_INDIA,SAVINGS,Purchased an electronic gadget from an e-commerce festival sale. Payment deducted twice from savings account.,train
BENCH_01890,PHISHING,True,143707.8,20,1887,6,15,5,39134.09,3.67,4,0,4,1,40,350.0,0,0,0.62,0.71,0.89,0.65,0.8,True,True,True,True,True,True,False,False,True,False,PAYMENT_GATEWAY,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,INTERNATIONAL_IP,SAVINGS,SMS claiming my pan card was not linked with bank account provided a portal link where I submitted personal banking details.,train
BENCH_01444,UPI_FRAUD,True,33749.8,15,593,3,15,2,12891.67,2.62,10,0,0,0,98,29.5,1,0,0.46,0.24,0.42,0.66,0.83,False,True,False,False,False,False,False,False,True,False,UPI_APP,MAC_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,WEST_INDIA,DIGITAL_WALLET,A buyer on classifieds app insisted on paying via dynamic QR code and instructed me to enter my UPI MPIN to claim funds.,train
BENCH_01157,LEGITIMATE,False,25055.79,11,844,3,31,2,32777.31,0.76,82,29,0,0,973,4.4,0,0,0.16,0.01,0.09,0.17,0.12,False,False,False,True,False,False,True,False,False,False,POS,MAC_DESKTOP,MPIN,INDIVIDUAL_P2P,IMPS,EAST_INDIA,DIGITAL_WALLET,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_01316,LEGITIMATE,False,584.3,23,2419,8,21,1,490.96,1.19,713,9,0,0,623,5.9,0,0,0.03,0.07,0.11,0.05,0.05,False,True,False,True,False,False,False,False,False,False,POS,MAC_DESKTOP,MPIN,INDIVIDUAL_P2P,NEFT,SOUTH_INDIA,SAVINGS,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_02717,ACCOUNT_TAKEOVER,True,65809.62,22,739,12,41,5,11919.7,5.52,0,0,6,7,2,315.8,0,0,0.93,0.76,0.84,0.98,0.98,True,True,True,True,True,True,True,True,True,False,NET_BANKING,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,IMPS,WEST_INDIA,DIGITAL_WALLET,Noticed strange login notification from an IP in another state followed by multiple unauthorized IMPS transfers.,train
BENCH_01793,PHISHING,True,23529.3,20,928,10,15,5,6975.76,3.37,1,0,4,3,15,308.5,0,0,0.6,0.8,0.65,0.86,0.95,False,True,False,True,True,True,True,True,True,True,UPI_APP,MAC_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,SOUTH_INDIA,CURRENT,Clicked a notification link warning my SIM card will be deactivated within 24 hours due to pending identity verification.,train
